algo,value,runtime_s,nodes_generated,nodes_explored,pruning_ratio,first_opt_node,memory_peak_mb,opt_known,opt_value,opt_time_s,correct,capacity,n,sum_w,timeout,error,class,sample,seed
bb_basic,500,0.00030020000122021884,43,43,0.0,21,0.001708984375,True,500,0.001075799998943694,True,500,20,924,False,,SubsetSum,15,4993621
bb_enhanced,500,0.014390500000445172,507,507,0.0,264,0.06673431396484375,True,500,0.001075799998943694,True,500,20,924,False,,SubsetSum,15,4993621
bb_basic,500,0.0013158000074326992,275,275,0.0,21,0.00171661376953125,True,500,0.001104399998439476,True,500,20,942,False,,SubsetSum,16,5059158
bb_enhanced,500,0.030391699998290278,980,980,0.0,506,0.13317108154296875,True,500,0.001104399998439476,True,500,20,942,False,,SubsetSum,16,5059158
bb_basic,500,0.00035820000630337745,44,44,0.0,21,0.001617431640625,True,500,0.0009404000011272728,True,500,20,865,False,,SubsetSum,17,5124695
bb_enhanced,500,0.02854739999747835,914,914,0.0,481,0.12238311767578125,True,500,0.0009404000011272728,True,500,20,865,False,,SubsetSum,17,5124695
bb_basic,500,0.0005688000092050061,122,122,0.0,21,0.00171661376953125,True,500,0.000901399995200336,True,500,20,985,False,,SubsetSum,18,5190232
bb_enhanced,500,0.030727099991054274,963,963,0.0,498,0.13602447509765625,True,500,0.000901399995200336,True,500,20,985,False,,SubsetSum,18,5190232
bb_basic,500,0.0006897999992361292,144,144,0.0,21,0.00150299072265625,True,500,0.0008650000090710819,True,500,20,1028,False,,SubsetSum,19,5255769
bb_enhanced,500,0.015112099994439632,531,531,0.0,275,0.073822021484375,True,500,0.0008650000090710819,True,500,20,1028,False,,SubsetSum,19,5255769
bb_basic,500,0.000264899994363077,47,47,0.0,26,0.0017547607421875,True,500,0.0010842999909073114,True,500,25,1174,False,,SubsetSum,0,4947108
bb_enhanced,500,0.03237780000199564,1064,1064,0.0,563,0.15885162353515625,True,500,0.0010842999909073114,True,500,25,1174,False,,SubsetSum,0,4947108
bb_basic,500,0.0010895000013988465,245,245,0.0,26,0.00153350830078125,True,500,0.0010055000020656735,True,500,25,1433,False,,SubsetSum,1,5012645
bb_enhanced,500,0.04145509999943897,1328,1328,0.0,694,0.1939239501953125,True,500,0.0010055000020656735,True,500,25,1433,False,,SubsetSum,1,5012645
bb_basic,500,0.000861399996210821,194,194,0.0,26,0.0014801025390625,True,500,0.001001099997665733,True,500,25,1484,False,,SubsetSum,2,5078182
bb_enhanced,500,0.0676411000022199,2185,2185,0.0,1185,0.31401824951171875,True,500,0.001001099997665733,True,500,25,1484,False,,SubsetSum,2,5078182
bb_basic,500,0.0003146999952150509,56,56,0.0,26,0.00164794921875,True,500,0.0010237999958917499,True,500,25,1156,False,,SubsetSum,3,5143719
bb_enhanced,500,0.06618819999857806,2085,2085,0.0,1106,0.286590576171875,True,500,0.0010237999958917499,True,500,25,1156,False,,SubsetSum,3,5143719
bb_basic,500,0.0007359000010183081,154,154,0.0,26,0.001861572265625,True,500,0.001029999999445863,True,500,25,1179,False,,SubsetSum,4,5209256
bb_enhanced,500,0.03266740000981372,1039,1039,0.0,541,0.14694976806640625,True,500,0.001029999999445863,True,500,25,1179,False,,SubsetSum,4,5209256
bb_basic,500,0.0023406999971484765,449,449,0.0,26,0.002471923828125,True,500,0.0010772999958135188,True,500,25,1061,False,,SubsetSum,5,5274793
bb_enhanced,500,0.06836170000315178,1967,1967,0.0,1000,0.27788543701171875,True,500,0.0010772999958135188,True,500,25,1061,False,,SubsetSum,5,5274793
bb_basic,500,0.0004582999972626567,83,83,0.0,26,0.00194549560546875,True,500,0.001102900001569651,True,500,25,1219,False,,SubsetSum,6,5340330
bb_enhanced,500,0.057095800002571195,1742,1742,0.0,892,0.24384307861328125,True,500,0.001102900001569651,True,500,25,1219,False,,SubsetSum,6,5340330
bb_basic,500,0.0011340000055497512,239,239,0.0,26,0.0023040771484375,True,500,0.0013092000008327886,True,500,25,1073,False,,SubsetSum,7,5405867
bb_enhanced,500,0.11148620001040399,3340,3340,0.0,1776,0.47342681884765625,True,500,0.0013092000008327886,True,500,25,1073,False,,SubsetSum,7,5405867
bb_basic,500,0.00027809999301098287,40,40,0.0,26,0.00176239013671875,True,500,0.0010883999930229038,True,500,25,967,False,,SubsetSum,8,5471404
bb_enhanced,500,0.032465700001921505,967,967,0.0,488,0.1357421875,True,500,0.0010883999930229038,True,500,25,967,False,,SubsetSum,8,5471404
bb_basic,500,0.0014709999959450215,309,309,0.0,26,0.00208282470703125,True,500,0.001044700009515509,True,500,25,1250,False,,SubsetSum,9,5536941
bb_enhanced,500,0.11519250000128523,3495,3495,0.0,1811,0.5088577270507812,True,500,0.001044700009515509,True,500,25,1250,False,,SubsetSum,9,5536941
bb_basic,500,0.0007260999991558492,149,149,0.0,26,0.00182342529296875,True,500,0.0011074000067310408,True,500,25,1374,False,,SubsetSum,10,5976661
bb_enhanced,500,0.030769100005272776,968,968,0.0,492,0.13233184814453125,True,500,0.0011074000067310408,True,500,25,1374,False,,SubsetSum,10,5976661
bb_basic,500,0.0002817000058712438,40,40,0.0,26,0.00194549560546875,True,500,0.0010919999913312495,True,500,25,1021,False,,SubsetSum,11,6042198
bb_enhanced,500,0.033463699990534224,993,993,0.0,507,0.13516998291015625,True,500,0.0010919999913312495,True,500,25,1021,False,,SubsetSum,11,6042198
bb_basic,500,0.0007649000035598874,155,155,0.0,26,0.00234222412109375,True,500,0.0010924999951384962,True,500,25,1112,False,,SubsetSum,12,6107735
bb_enhanced,500,0.05784670000139158,1776,1776,0.0,917,0.24779510498046875,True,500,0.0010924999951384962,True,500,25,1112,False,,SubsetSum,12,6107735
bb_basic,500,0.0002886000002035871,55,55,0.0,26,0.0015411376953125,True,500,0.001007599988952279,True,500,25,1305,False,,SubsetSum,13,6173272
bb_enhanced,500,0.062305200000992045,1948,1948,0.0,1018,0.28440093994140625,True,500,0.001007599988952279,True,500,25,1305,False,,SubsetSum,13,6173272
bb_basic,500,0.0008289999968837947,164,164,0.0,26,0.00222015380859375,True,500,0.0010780000011436641,True,500,25,1117,False,,SubsetSum,14,6238809
bb_enhanced,500,0.07045789998664986,2136,2136,0.0,1117,0.30538177490234375,True,500,0.0010780000011436641,True,500,25,1117,False,,SubsetSum,14,6238809
bb_basic,500,0.0005681000038748607,121,121,0.0,26,0.00153350830078125,True,500,0.001028099999530241,True,500,25,1345,False,,SubsetSum,15,6304346
bb_enhanced,500,0.06949840000015683,2116,2116,0.0,1124,0.30138397216796875,True,500,0.001028099999530241,True,500,25,1345,False,,SubsetSum,15,6304346
bb_basic,500,0.0010466999956406653,225,225,0.0,26,0.00170135498046875,True,500,0.0010163999977521598,True,500,25,1236,False,,SubsetSum,16,6369883
bb_enhanced,500,0.06084259999624919,1916,1916,0.0,1012,0.28427886962890625,True,500,0.0010163999977521598,True,500,25,1236,False,,SubsetSum,16,6369883
bb_basic,500,0.00042300000495743006,83,83,0.0,26,0.00164794921875,True,500,0.001039499999023974,True,500,25,1398,False,,SubsetSum,17,6435420
bb_enhanced,500,0.02985580000677146,972,972,0.0,503,0.13439178466796875,True,500,0.001039499999023974,True,500,25,1398,False,,SubsetSum,17,6435420
bb_basic,500,0.00023260001034941524,40,40,0.0,26,0.00191497802734375,True,500,0.0010230000043520704,True,500,25,1185,False,,SubsetSum,18,6500957
bb_enhanced,500,0.03204340000229422,995,995,0.0,512,0.14447784423828125,True,500,0.0010230000043520704,True,500,25,1185,False,,SubsetSum,18,6500957
bb_basic,500,0.0005030000029364601,107,107,0.0,26,0.00164031982421875,True,500,0.001014900000882335,True,500,25,1240,False,,SubsetSum,19,6566494
bb_enhanced,500,0.022684799987473525,756,756,0.0,411,0.10259246826171875,True,500,0.001014900000882335,True,500,25,1240,False,,SubsetSum,19,6566494
bb_basic,500,0.0004520999937085435,91,91,0.0,31,0.0019073486328125,True,500,0.0011535000085132197,True,500,30,1519,False,,SubsetSum,0,4226208
bb_enhanced,500,0.06235670000023674,1862,1862,0.0,955,0.267425537109375,True,500,0.0011535000085132197,True,500,30,1519,False,,SubsetSum,0,4226208
bb_basic,500,0.00022539999918080866,41,41,0.0,31,0.00135040283203125,True,500,0.0011928000021725893,True,500,30,1551,False,,SubsetSum,1,4291745
bb_enhanced,500,0.06553310000163037,1960,1960,0.0,1006,0.29592132568359375,True,500,0.0011928000021725893,True,500,30,1551,False,,SubsetSum,1,4291745
bb_basic,500,0.0005689000099664554,106,106,0.0,31,0.001739501953125,True,500,0.001412400000845082,True,500,30,1571,False,,SubsetSum,2,4357282
bb_enhanced,500,0.06235740000556689,1869,1869,0.0,954,0.267578125,True,500,0.001412400000845082,True,500,30,1571,False,,SubsetSum,2,4357282
bb_basic,500,0.000976100011030212,213,213,0.0,31,0.00162506103515625,True,500,0.0012787000014213845,True,500,30,1610,False,,SubsetSum,3,4422819
bb_enhanced,500,0.03332770000270102,1085,1085,0.0,565,0.154754638671875,True,500,0.0012787000014213845,True,500,30,1610,False,,SubsetSum,3,4422819
bb_basic,500,0.005205900000873953,930,930,0.0,31,0.00228118896484375,True,500,0.0011954000074183568,True,500,30,1443,False,,SubsetSum,4,4488356
bb_enhanced,500,0.06909859999723267,1972,1972,0.0,1005,0.278839111328125,True,500,0.0011954000074183568,True,500,30,1443,False,,SubsetSum,4,4488356
bb_basic,500,0.00026119999529328197,43,43,0.0,31,0.001556396484375,True,500,0.0012098000006517395,True,500,30,1399,False,,SubsetSum,5,4553893
bb_enhanced,500,0.03319649999320973,1036,1036,0.0,524,0.1455841064453125,True,500,0.0012098000006517395,True,500,30,1399,False,,SubsetSum,5,4553893
bb_basic,500,0.0005764000088674948,118,118,0.0,31,0.0019073486328125,True,500,0.0011686000070767477,True,500,30,1519,False,,SubsetSum,6,4619430
bb_enhanced,500,0.12643010000465438,3802,3802,0.0,1988,0.5679550170898438,True,500,0.0011686000070767477,True,500,30,1519,False,,SubsetSum,6,4619430
bb_basic,500,0.0008647000067867339,174,174,0.0,31,0.00191497802734375,True,500,0.0011774000013247132,True,500,30,1668,False,,SubsetSum,7,4684967
bb_enhanced,500,0.11864149999746587,3705,3705,0.0,2027,0.5314178466796875,True,500,0.0011774000013247132,True,500,30,1668,False,,SubsetSum,7,4684967
bb_basic,500,0.00038050000148359686,72,72,0.0,31,0.001678466796875,True,500,0.0011990000057267025,True,500,30,1340,False,,SubsetSum,8,4750504
bb_enhanced,500,0.03352159999485593,1036,1036,0.0,529,0.1443023681640625,True,500,0.0011990000057267025,True,500,30,1340,False,,SubsetSum,8,4750504
bb_basic,500,0.0002241000038338825,41,41,0.0,31,0.00141143798828125,True,500,0.0011437000066507608,True,500,30,1583,False,,SubsetSum,9,4816041
bb_enhanced,500,0.06570159998955205,2027,2027,0.0,1045,0.30715179443359375,True,500,0.0011437000066507608,True,500,30,1583,False,,SubsetSum,9,4816041
bb_basic,500,0.00361729999713134,661,661,0.0,31,0.001861572265625,True,500,0.0011210999946342781,True,500,30,1740,False,,SubsetSum,10,4993617
bb_enhanced,500,0.0328804000018863,1072,1072,0.0,558,0.1476898193359375,True,500,0.0011210999946342781,True,500,30,1740,False,,SubsetSum,10,4993617
bb_basic,500,0.0008291999984066933,191,191,0.0,31,0.0012664794921875,True,500,0.0011163000017404556,True,500,30,1765,False,,SubsetSum,11,5059154
bb_enhanced,500,0.0676573999953689,2153,2153,0.0,1167,0.3072662353515625,True,500,0.0011163000017404556,True,500,30,1765,False,,SubsetSum,11,5059154
bb_basic,500,0.00025680000544525683,43,43,0.0,31,0.001617431640625,True,500,0.0012120000028517097,True,500,30,1379,False,,SubsetSum,12,5124691
bb_enhanced,500,0.06781939999200404,2021,2021,0.0,1036,0.2890472412109375,True,500,0.0012120000028517097,True,500,30,1379,False,,SubsetSum,12,5124691
bb_basic,500,0.0008889000018825755,192,192,0.0,31,0.0017242431640625,True,500,0.0011894000053871423,True,500,30,1631,False,,SubsetSum,13,5190228
bb_enhanced,500,0.034319200000027195,1111,1111,0.0,591,0.15302276611328125,True,500,0.0011894000053871423,True,500,30,1631,False,,SubsetSum,13,5190228
bb_basic,500,0.000484200005303137,101,101,0.0,31,0.00156402587890625,True,500,0.0011503999994602054,True,500,30,1738,False,,SubsetSum,14,5255765
bb_enhanced,500,0.06871490000048652,2146,2146,0.0,1127,0.31623077392578125,True,500,0.0011503999994602054,True,500,30,1738,False,,SubsetSum,14,5255765
bb_basic,500,0.0009688999998616055,208,208,0.0,31,0.00218963623046875,True,500,0.0012512999965110794,True,500,30,1305,False,,SubsetSum,15,5321302
bb_enhanced,500,0.06396189999941271,1927,1927,0.0,988,0.26822662353515625,True,500,0.0012512999965110794,True,500,30,1305,False,,SubsetSum,15,5321302
bb_basic,500,0.00038409999979194254,77,77,0.0,31,0.0012054443359375,True,500,0.0011326999956509098,True,500,30,1665,False,,SubsetSum,16,5386839
bb_enhanced,500,0.060294100010651164,1856,1856,0.0,953,0.26360321044921875,True,500,0.0011326999956509098,True,500,30,1665,False,,SubsetSum,16,5386839
bb_basic,500,0.00024380000832024962,43,43,0.0,31,0.0016021728515625,True,500,0.0011439999943831936,True,500,30,1541,False,,SubsetSum,17,5452376
bb_enhanced,500,0.06690460001118481,2106,2106,0.0,1110,0.3164520263671875,True,500,0.0011439999943831936,True,500,30,1541,False,,SubsetSum,17,5452376
bb_basic,500,0.00026929999876301736,45,45,0.0,31,0.00185394287109375,True,500,0.0011985000019194558,True,500,30,1269,False,,SubsetSum,18,5517913
bb_enhanced,500,0.06694289999722969,2036,2036,0.0,1069,0.2976226806640625,True,500,0.0011985000019194558,True,500,30,1269,False,,SubsetSum,18,5517913
bb_basic,500,0.0007766000053379685,167,167,0.0,31,0.00191497802734375,True,500,0.0011881000100402161,True,500,30,1492,False,,SubsetSum,19,5583450
bb_enhanced,500,0.033864199998788536,1065,1065,0.0,539,0.15471649169921875,True,500,0.0011881000100402161,True,500,30,1492,False,,SubsetSum,19,5583450
bb_basic,736,0.0008043000125326216,112,112,0.0,16,0.0016326904296875,True,736,0.0009848999907262623,True,500,15,628,False,,ProbingBenefit,0,600326
bb_enhanced,736,0.002366000000620261,112,112,0.0,62,0.0140380859375,True,736,0.0009848999907262623,True,500,15,628,False,,ProbingBenefit,0,600326
bb_basic,756,0.0004566999996313825,76,76,0.0,16,0.00168609619140625,True,756,0.0009328000014647841,True,500,15,655,False,,ProbingBenefit,1,665863
bb_enhanced,756,0.0014534999936586246,68,68,0.0,39,0.0081329345703125,True,756,0.0009328000014647841,True,500,15,655,False,,ProbingBenefit,1,665863
bb_basic,658,0.0005814000032842159,83,83,0.0,16,0.0016326904296875,True,658,0.0009554999996908009,True,500,15,618,False,,ProbingBenefit,2,731400
bb_enhanced,658,0.0018546999926911667,83,83,0.0,46,0.0103759765625,True,658,0.0009554999996908009,True,500,15,618,False,,ProbingBenefit,2,731400
bb_basic,717,0.0002547999902162701,32,32,0.0,16,0.00150299072265625,True,717,0.0009326000144938007,True,500,15,658,False,,ProbingBenefit,3,796937
bb_enhanced,717,0.0007552000024588779,32,32,0.0,18,0.0041046142578125,True,717,0.0009326000144938007,True,500,15,658,False,,ProbingBenefit,3,796937
bb_basic,573,0.0004582999972626567,73,73,0.0,16,0.00159454345703125,True,573,0.0009766000002855435,True,500,15,614,False,,ProbingBenefit,4,862474
bb_enhanced,573,0.001618800000869669,73,73,0.0,41,0.009002685546875,True,573,0.0009766000002855435,True,500,15,614,False,,ProbingBenefit,4,862474
bb_basic,735,0.0004984999977750704,80,80,0.0,16,0.0016326904296875,True,735,0.0009457999985897914,True,500,15,628,False,,ProbingBenefit,5,928011
bb_enhanced,735,0.0018835000082617626,84,84,0.0,47,0.01049041748046875,True,735,0.0009457999985897914,True,500,15,628,False,,ProbingBenefit,5,928011
bb_basic,566,0.0002597999991849065,30,30,0.0,16,0.00159454345703125,True,566,0.0009275999909732491,True,500,15,523,False,,ProbingBenefit,6,993548
bb_enhanced,566,0.0007984999974723905,32,32,0.0,17,0.00418853759765625,True,566,0.0009275999909732491,True,500,15,523,False,,ProbingBenefit,6,993548
bb_basic,675,0.0005328999977791682,95,95,0.0,16,0.00160980224609375,True,675,0.000905099994270131,True,500,15,669,False,,ProbingBenefit,7,1059085
bb_enhanced,675,0.002133700007107109,103,103,0.0,61,0.01226806640625,True,675,0.000905099994270131,True,500,15,669,False,,ProbingBenefit,7,1059085
bb_basic,617,0.0004859000036958605,80,80,0.0,16,0.0015716552734375,True,617,0.0009636000031605363,True,500,15,625,False,,ProbingBenefit,8,1124622
bb_enhanced,617,0.0016696999955456704,80,80,0.0,45,0.009735107421875,True,617,0.0009636000031605363,True,500,15,625,False,,ProbingBenefit,8,1124622
bb_basic,696,0.000752499996451661,142,142,0.0,16,0.0016021728515625,True,696,0.0009162999922409654,True,500,15,735,False,,ProbingBenefit,9,1190159
bb_enhanced,696,0.002919100006693043,142,142,0.0,85,0.0168609619140625,True,696,0.0009162999922409654,True,500,15,735,False,,ProbingBenefit,9,1190159
bb_basic,557,0.0005846999993082136,84,84,0.0,16,0.001708984375,True,557,0.0009458999993512407,True,500,15,508,False,,ProbingBenefit,10,3218231
bb_enhanced,557,0.0021277000050758943,84,84,0.0,44,0.0104217529296875,True,557,0.0009458999993512407,True,500,15,508,False,,ProbingBenefit,10,3218231
bb_basic,717,0.0002582000015536323,33,33,0.0,16,0.00164794921875,True,717,0.0009576000011293218,True,500,15,656,False,,ProbingBenefit,11,3283768
bb_enhanced,717,0.0007683000003453344,33,33,0.0,19,0.0041351318359375,True,717,0.0009576000011293218,True,500,15,656,False,,ProbingBenefit,11,3283768
bb_basic,580,0.0003960999893024564,57,57,0.0,16,0.001678466796875,True,580,0.0009547999943606555,True,500,15,574,False,,ProbingBenefit,12,3349305
bb_enhanced,580,0.0014384999958565459,59,59,0.0,32,0.00756072998046875,True,580,0.0009547999943606555,True,500,15,574,False,,ProbingBenefit,12,3349305
bb_basic,670,0.0004955000040354207,78,78,0.0,16,0.00170135498046875,True,670,0.0009654000023147091,True,500,15,585,False,,ProbingBenefit,13,3414842
bb_enhanced,670,0.0016745999892009422,78,78,0.0,43,0.0099334716796875,True,670,0.0009654000023147091,True,500,15,585,False,,ProbingBenefit,13,3414842
bb_basic,659,0.0006939000013517216,128,128,0.0,16,0.00159454345703125,True,659,0.0009216000034939498,True,500,15,662,False,,ProbingBenefit,14,3480379
bb_enhanced,659,0.0026603999867802486,128,128,0.0,74,0.01590728759765625,True,659,0.0009216000034939498,True,500,15,662,False,,ProbingBenefit,14,3480379
bb_basic,560,0.000334700001985766,46,46,0.0,16,0.001617431640625,True,560,0.0009362999990116805,True,500,15,560,False,,ProbingBenefit,15,3545916
bb_enhanced,560,0.0011148000048706308,46,46,0.0,25,0.00601959228515625,True,560,0.0009362999990116805,True,500,15,560,False,,ProbingBenefit,15,3545916
bb_basic,794,0.0007965999975567684,147,147,0.0,16,0.00160980224609375,True,794,0.0009330000029876828,True,500,15,676,False,,ProbingBenefit,16,3611453
bb_enhanced,794,0.0030199000029824674,143,143,0.0,84,0.01705169677734375,True,794,0.0009330000029876828,True,500,15,676,False,,ProbingBenefit,16,3611453
bb_basic,755,0.0004808999947272241,79,79,0.0,16,0.00162506103515625,True,755,0.0009733000042615458,True,500,15,637,False,,ProbingBenefit,17,3676990
bb_enhanced,755,0.0019474000000627711,87,87,0.0,49,0.01053619384765625,True,755,0.0009733000042615458,True,500,15,637,False,,ProbingBenefit,17,3676990
bb_basic,617,0.00034249998861923814,42,42,0.0,16,0.00173187255859375,True,617,0.0009642999939387664,True,500,15,562,False,,ProbingBenefit,18,3742527
bb_enhanced,617,0.0010252000065520406,42,42,0.0,23,0.0055694580078125,True,617,0.0009642999939387664,True,500,15,562,False,,ProbingBenefit,18,3742527
bb_basic,636,0.0007053000008454546,118,118,0.0,16,0.0015716552734375,True,636,0.0009400999988429248,True,500,15,624,False,,ProbingBenefit,19,3808064
bb_enhanced,636,0.0024188999959733337,110,110,0.0,61,0.01381683349609375,True,636,0.0009400999988429248,True,500,15,624,False,,ProbingBenefit,19,3808064
bb_basic,678,0.002865300004486926,480,480,0.0,21,0.002349853515625,True,678,0.0012238000053912401,True,500,20,845,False,,ProbingBenefit,0,9879426
bb_enhanced,678,0.011464300012448803,468,468,0.0,303,0.05951690673828125,True,678,0.0012238000053912401,True,500,20,845,False,,ProbingBenefit,0,9879426
bb_basic,931,0.002068599991616793,357,357,0.0,21,0.002410888671875,True,931,0.0012266999983694404,True,500,20,802,False,,ProbingBenefit,1,9944963
bb_enhanced,931,0.007196999998996034,314,314,0.0,205,0.03826141357421875,True,931,0.0012266999983694404,True,500,20,802,False,,ProbingBenefit,1,9944963
bb_basic,775,0.0013420000032056123,246,246,0.0,21,0.002349853515625,True,775,0.001479700003983453,True,500,20,794,False,,ProbingBenefit,2,10500
bb_enhanced,775,0.005323299992596731,244,244,0.0,155,0.029815673828125,True,775,0.001479700003983453,True,500,20,794,False,,ProbingBenefit,2,10500
bb_basic,796,0.0011629999935394153,204,204,0.0,21,0.002471923828125,True,796,0.0017872000025818124,True,500,20,694,False,,ProbingBenefit,3,76037
bb_enhanced,796,0.0016743000014685094,64,64,0.0,35,0.008544921875,True,796,0.0017872000025818124,True,500,20,694,False,,ProbingBenefit,3,76037
bb_basic,756,0.0003924999909941107,50,50,0.0,21,0.00226593017578125,True,756,0.0011912999907508492,True,500,20,771,False,,ProbingBenefit,4,141574
bb_enhanced,756,0.001480000006267801,66,66,0.0,41,0.00780487060546875,True,756,0.0011912999907508492,True,500,20,771,False,,ProbingBenefit,4,141574
bb_basic,833,0.0025307000032626092,402,402,0.0,21,0.00241851806640625,True,833,0.0013676999951712787,True,500,20,738,False,,ProbingBenefit,5,207111
bb_enhanced,833,0.006847099997685291,291,291,0.0,184,0.03777313232421875,True,833,0.0013676999951712787,True,500,20,738,False,,ProbingBenefit,5,207111
bb_basic,1008,0.0024880999990273267,420,420,0.0,21,0.00238800048828125,True,1008,0.0013220999971963465,True,500,20,758,False,,ProbingBenefit,6,272648
bb_enhanced,1008,0.010208599996985868,430,430,0.0,266,0.05980682373046875,True,1008,0.0013220999971963465,True,500,20,758,False,,ProbingBenefit,6,272648
bb_basic,892,0.0032587000023340806,421,421,0.0,21,0.0023193359375,True,892,0.0012565000070026144,True,500,20,831,False,,ProbingBenefit,7,338185
bb_enhanced,892,0.010845800003153272,433,433,0.0,286,0.05260467529296875,True,892,0.0012565000070026144,True,500,20,831,False,,ProbingBenefit,7,338185
bb_basic,697,0.0038327999936882406,625,625,0.0,21,0.00222015380859375,True,697,0.0011764999944716692,True,500,20,881,False,,ProbingBenefit,8,403722
bb_enhanced,697,0.0134612000110792,588,588,0.0,387,0.0743408203125,True,697,0.0011764999944716692,True,500,20,881,False,,ProbingBenefit,8,403722
bb_basic,893,0.001753800010192208,318,318,0.0,21,0.002410888671875,True,893,0.0012799999967683107,True,500,20,811,False,,ProbingBenefit,9,469259
bb_enhanced,893,0.006972700008191168,322,322,0.0,215,0.0369415283203125,True,893,0.0012799999967683107,True,500,20,811,False,,ProbingBenefit,9,469259
bb_basic,796,0.0014628999924752861,277,277,0.0,21,0.002349853515625,True,796,0.001218299992615357,True,500,20,842,False,,ProbingBenefit,10,2235187
bb_enhanced,796,0.002974800008814782,124,124,0.0,68,0.01685333251953125,True,796,0.001218299992615357,True,500,20,842,False,,ProbingBenefit,10,2235187
bb_basic,1010,0.002007399991271086,193,193,0.0,21,0.002349853515625,True,1010,0.002345100001548417,True,500,20,822,False,,ProbingBenefit,11,2300724
bb_enhanced,1010,0.005579700009548105,191,191,0.0,125,0.02079010009765625,True,1010,0.002345100001548417,True,500,20,822,False,,ProbingBenefit,11,2300724
bb_basic,814,0.000487299999804236,66,66,0.0,21,0.0024261474609375,True,814,0.0012586999946506694,True,500,20,737,False,,ProbingBenefit,12,2366261
bb_enhanced,814,0.001486499997554347,66,66,0.0,41,0.0076141357421875,True,814,0.0012586999946506694,True,500,20,737,False,,ProbingBenefit,12,2366261
bb_basic,835,0.0007388999947579578,130,130,0.0,21,0.0023193359375,True,835,0.0012349000026006252,True,500,20,760,False,,ProbingBenefit,13,2431798
bb_enhanced,835,0.006173100002342835,255,255,0.0,143,0.03861236572265625,True,835,0.0012349000026006252,True,500,20,760,False,,ProbingBenefit,13,2431798
bb_basic,754,0.0029678999999305233,509,509,0.0,21,0.00238800048828125,True,754,0.0012368000025162473,True,500,20,737,False,,ProbingBenefit,14,2497335
bb_enhanced,754,0.012007400000584312,507,507,0.0,310,0.07303619384765625,True,754,0.0012368000025162473,True,500,20,737,False,,ProbingBenefit,14,2497335
bb_basic,794,0.002036899997619912,347,347,0.0,21,0.00237274169921875,True,794,0.0012310000020079315,True,500,20,715,False,,ProbingBenefit,15,2562872
bb_enhanced,794,0.008559100009733811,361,361,0.0,217,0.051849365234375,True,794,0.0012310000020079315,True,500,20,715,False,,ProbingBenefit,15,2562872
bb_basic,774,0.0008826000121189281,146,146,0.0,21,0.00250244140625,True,774,0.0013258999970275909,True,500,20,678,False,,ProbingBenefit,16,2628409
bb_enhanced,774,0.003133299993351102,146,146,0.0,88,0.0183868408203125,True,774,0.0013258999970275909,True,500,20,678,False,,ProbingBenefit,16,2628409
bb_basic,756,0.00038860000495333225,44,44,0.0,21,0.00250244140625,True,756,0.0012341000110609457,True,500,20,695,False,,ProbingBenefit,17,2693946
bb_enhanced,756,0.0010928999981842935,41,41,0.0,23,0.00569915771484375,True,756,0.0012341000110609457,True,500,20,695,False,,ProbingBenefit,17,2693946
bb_basic,890,0.0016296999965561554,289,289,0.0,21,0.0025634765625,True,890,0.0012388000031933188,True,500,20,661,False,,ProbingBenefit,18,2759483
bb_enhanced,890,0.006804300006479025,289,289,0.0,167,0.04380035400390625,True,890,0.0012388000031933188,True,500,20,661,False,,ProbingBenefit,18,2759483
bb_basic,698,0.0023201000003609806,395,395,0.0,21,0.0023193359375,True,698,0.001248700005817227,True,500,20,819,False,,ProbingBenefit,19,2825020
bb_enhanced,698,0.009147499993559904,394,394,0.0,251,0.0506134033203125,True,698,0.001248700005817227,True,500,20,819,False,,ProbingBenefit,19,2825020
bb_basic,834,0.0008392000017920509,132,132,0.0,26,0.00270843505859375,True,834,0.0015366000006906688,True,500,25,1004,False,,ProbingBenefit,0,862471
bb_enhanced,834,0.002672100003110245,129,129,0.0,89,0.0128021240234375,True,834,0.0015366000006906688,True,500,25,1004,False,,ProbingBenefit,0,862471
bb_basic,931,0.0025240999966626987,444,444,0.0,26,0.0026397705078125,True,931,0.0014526000013574958,True,500,25,1044,False,,ProbingBenefit,1,928008
bb_enhanced,931,0.009748600001330487,455,455,0.0,341,0.04186248779296875,True,931,0.0014526000013574958,True,500,25,1044,False,,ProbingBenefit,1,928008
bb_basic,932,0.001726199989207089,300,300,0.0,26,0.0025787353515625,True,932,0.0015473999956157058,True,500,25,1099,False,,ProbingBenefit,2,993545
bb_enhanced,932,0.005528099994990043,275,275,0.0,206,0.02243804931640625,True,932,0.0015473999956157058,True,500,25,1099,False,,ProbingBenefit,2,993545
bb_basic,1049,0.0014349999983096495,268,268,0.0,26,0.0026702880859375,True,1049,0.0015801999979885295,True,500,25,1098,False,,ProbingBenefit,3,1059082
bb_enhanced,1049,0.0023603000008733943,106,106,0.0,73,0.0100250244140625,True,1049,0.0015801999979885295,True,500,25,1098,False,,ProbingBenefit,3,1059082
bb_basic,951,0.0008968999900389463,144,144,0.0,26,0.00270843505859375,True,951,0.0014742999919690192,True,500,25,1014,False,,ProbingBenefit,4,1124619
bb_enhanced,951,0.002922600004239939,138,138,0.0,99,0.012420654296875,True,951,0.0014742999919690192,True,500,25,1014,False,,ProbingBenefit,4,1124619
